"id","text","tweet_url","language","type","author_name","author_username","view_count","bookmark_count","favorite_count","retweet_count","reply_count","quote_count","created_at","source","hashtags","urls","media_type","media_urls"
"1903479034824257768","Here we go! ENG version! 

bull market made by @binance  continues 🐮 
Besides Meme coins, what AI projects on BNB Chain are worth watching?

ICYMI, western degen might have missed BNB chain's hot growth in the past week

💡BNB CHAIN Weekly Trading Volume Surpasses $15.60 BILLION, exceeding Ethereum by 50%

💡24-Hr DEX Volume: $2.61 Billion, approximately twice as much as Ethereum in second place

Topics covered in this long tweet including:

💡BNB chain's stats skyrocketed this week

💡Hot memecoins associated with Binance alpha and bnbchain asset liquidity pool support campaign

💡 BNB AI Hack Sponsors breakdown

@APRO_Oracle @Unibase_AI @AITECHio @StablesLabs @ASI_Alliance @NetMindAI
💡 Which AI projects support agent creation tutorials?

I've also organized the important timeline of the past two weeks as follows:

- March 13: MGX Abu Dhabi invested $2 billion in Binance, @heyibinance @cz_binance actively engaging with the community 

- March 17: CZ tweeted about wanna change his PFP, seeking community suggestions. On the same day, Binance Wallet announced zero transaction fees for up to half a year! 

- March 18: Binance launched Binance Alpha 2.0, allowing CEX users to directly buy onchain tokens, lowering the threshold between users and on-chain assets. $BMT was listed the same day. 

- March 19: CZ changed his PFP, Binance launched voting campaign

- March 20: $TUT $BID $BROCCOLI714 $BROCCOLIF3B $SIREN $BANANA31 were listed on Binance futures market. 

On the same day, @BinanceWallet launched the Bedrock TGE campaign $BR 

- March 21: @JaneSparking joined Yzi Labs @yzilabs as a general partner, leading Biotech sector investment and incubation

Step by step, we witnessed the active movement of the entire Binance team, not only awakening on-chain momentum but also striking while the iron is hot to promote growth in other sectors as wll, with AI projects being the first among them ✨🤖️

– First, let's review the BNB memes with higher attention these two days

⚡️ actually I mentioned earlier that memecoins on BNB chain generally had low market caps, then we saw CZ mention $BNB Card at Binance Square, which caused it to surge to $20M yday 

⚡️ A few days ago, $BUBB, which @heyibinance followed, even briefly surged to $45M 👀

⚡️ And last night, as @0x0funky mentioned, $LOOM, which was launched on @myshell_ai with official Twitter interaction, also reached a Mcap of $8M in a short time, clearly breaking through the market cap ceiling of the past few days

Today, $QUQ and $TAT were successively listed on BN alpha, with peak market caps around $15M and $8M respectively

I noticed that the second round of the permanent liquidity support competition hosted on @DappBayBNB  had ended, and this might be related to subsequent listings on BN alpha, worth keeping an eye on 👀

Event page: https://t.co/BBehMZ1qHv

The winners of this liquidity-pool-support campaign will enjoy a liquidity injection of $4.4M, participants were divided into two categories: 

Burst Zone and Mature Zone

Burst Zone top 5 (limited to below $20M market cap):

$BUBB (not yet included in Binance alpha) 
$TAT (included today) 
$BNB CARD (included yesterday) 
$PATLU (not yet included in Binance alpha) $MUBARAKAH (already included in Binance alpha)

Mature Zone top 5 (limited to above $20M market cap):

$MGC 
$ICECREAM 
$BABYMORE 
$BR 
$HOPE

The ranking for this event is mainly based on ""market cap,"" ""price increase,"" and ""trading volume""

This also explains why everyone says it's an artificial bull market cuz pumping can lead to good rankings 

Not only launching zero-fee campaign but also stimulating buying power and community building activities - that's why Binance is impressive!

Now, what projects should we focused on rn regarding AI sector?

start from sponsors at BNB AI Hack this time, Let's dive in! 

1️⃣ @APRO_Oracle is the team I'm most familiar with. I previously knew them from one of the BTCFi side event.

Even though btcfi has cooled down somewhat, they continue shipping and are also got selected at MVB 8.

This year, the team has moved towards the AI field, launching #ATTPs (AgentText Transfer Protocol Secure), currently integrating deepseek, Eliza , Virtuals's G.A.M.E framework, etc., planning to create an infra for information transmission in the ai agent market

Particularly important is verifiability as I mentioned when introducing @nillionnetwork previously. 

they're currently working with BNB Greenfield, with other partners including @PhalaNetwork and @mindnetwork_xyz

You can see this tweet also mentions the recently popular MCP (Model Context Protocol). 

AI oracle will be an important infra for the next explosion of agentic market, worth keeping an eye on it

https://t.co/5DhZ1qy3uL

2️⃣Unibase @Unibase_AI aims to build a decentralized AI memory layer, they also mentioned on-chain verifiability and privacy (based on zk), allowing anyone to easily build AI applications
Yesterday they announced support for MCP, indicating that AI agents can collaborate with multiple agents on BNB Chain, including knowledge sharing, identity verification, etc.
Unibase's partners include @Zypher_Network @yai_erc and others

3️⃣
@AITECHio is an old project since 2021 from the data shows on Root Data

they're seeking teams to build AI-based data analysis, investment strategies, automated trading agents this time

$AITECH has already issued tokens with a market cap of $63M, not much momentum though

they've made quite a few products in the pase, mainly around AI and computing power marketplace, as well as services like Avachat and even have their own launchpad. 

However, the first and only one $VIA down bad for the past few months

4️⃣ @StablesLabs is a rising star in the recent stablecoin sector, also the issuer of USDX. 

Currently, USDX's TVL ranks tenth overall with a TVL of $620 million

USDX is a Delta-neutral synthetic stablecoin 
USD0x is an RWA stablecoin backed by T-bills 

they're the top ten stablecoin issuers with the fewest chains supporting after Ethena, only on three chains, and on BNB chain, they rank fourth overall in TVL

alpha: Their second phase of airdrop is currently underway, and sUSDX has also been listed on @pendle_fi   👀 iykyk

They launched a incentive program throughout March with up to 3x points

For this hackathon, they need DeFai related solution for sure

They're seeking works related to asset management. 

Will they be one of the top DeFai project on bnb chain
there's a good chance imo

5️⃣

@ASI_Alliance is the AI alliance formed by @SingularityNET @Fetch_ai @oceanprotocol, with the fourth member being the cloud computing network project Cudos @CUDOS_

What caught my attention was this content from @Fetch_ai at the end of February regarding Agentic AI:

""https://t.co/gFC8osxgtb Inc. Introduces ASI-1 Mini: World's First Web3 LLM, Designed for Agentic AI"" 

https://t.co/x8yDwSaAc6
https://t.co/gFC8osxgtb has launched ASI-1 Mini designed specifically for agent AI, significantly reducing hardware costs and empowering $ASI

what they need for this hackathon is about agent intelligence.

Where should AI agents go next? 

After having more infra, with the emergence of examples of how agents interact and analyze data, many application surrounding this will gradually appear. 

I'm particularly looking forward to this
https://t.co/Gtj34zh7PM

6️⃣ @NetMindAI team's services mainly revolve around providing decentralized computing resources. 

Inference API can better integrate APIs for various information media such as images, text, audio, and video into applications

Last year, the team even invested £2 million in TG0

what they need for this hackathon is DeAI agent. 

Recently, they've partnered with @Singularity_Fi to focus on Tokenized AI Compute and the combination of DeFi and AI agents

""If Bitcoin tokenized energy, $NMT tokenizes compute.""

This slogan is quite powerful 👀

Additionally, let me update on myshell's latest developments, which I think many ppl are interested in

Myshell launched a launchpad with @four_meme_ on the 17th, where tokens issued can be integrated with ShellAgent

From recent tweets, you can see they're actively exploring DeFai application scenarios as well

https://t.co/Tz0PuG3uoN

The team has also launched the Shellz Fam program, a $SHELL incentive program for creators and researchers

I believe the team's moat is the creators on their platform. @0xAikoDai also mentioned that one of the creators on the platform has over 600,000 followers on Bilibili

https://t.co/pB1K8upW72

In addition to this, @CreatorBid $BID, which was previously included in Binance Alpha, also has a launchpad
---
Let me add some teams that are doing tutorials for ai agents, which I think are particularly worth watching 👀

✨ Myshell launchpad step-by-step tutorial

https://t.co/idYD09FiL1

✨ Netmind Network's AI Agents creation tutorial 

https://t.co/iTovb2vAWU

✨ Beeper @beeperfun: Intent AI Agent to enable deploy, trade, and tip on social

https://t.co/HQppYvhFY9

✨ Termix , tutorial on how to create token on BSC via conversation https://t.co/zCUuuQuZCj

✨ Creatorbid's doc alsp helps : https://t.co/8bFomEACxQ

we can see that various teams are trying to move towards practical application. 

hope to see more interesting DeFai agents soon!

BTW, among so many projects, currently @BNBCHAINZH only follows @trustwalletzh @AstherusHub @lista_dao @PancakeSwap @NetMindAI 

In the next episode, I'll introduce which DeFi projects on BNB Chain are worth paying attention to 💥

@cz_binance @heyibinance @BNBCHAIN @sisibinance @0xjiujiu99 @yingbinance","https://x.com/cz_binance/status/1903479034824257768","en","Quoted","alvin617.eth 🐻⛓️","Alvin0617","792451","118","368","106","111","17","2025-03-22 09:09:01","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/Gmp04iQbMAAFwUb.png
https://pbs.twimg.com/media/Gmp4i1HaYAANlGv.jpg
https://pbs.twimg.com/media/Gmp4nMcb0AAJswJ.jpg"
"1903352867718828257","非常感谢优秀的客服和 @binance @binancezh 早上帮我挽回损失，本以为找不回来的资金，结果惊喜的找回，不得不夸一下币安这个自动识别合约地址提现拦截功能真好！

原因：早上因为起来不清醒，看到BSC好的meme角度，一看钱包 $BNB 不多了，就去币安交易所提币到钱包！

首先第一时间为看到角度的时候我复制了合约地址，准备去冲，一看钱包 $BNB 不多了，直接想的就去交易所提 $BNB ,因为熬夜不清醒就把meme币合约地址当成钱包提币地址提现了,这个是自己的原因。

接着提完币我就想起来我复制的是合约地址，在次确认提现记录是提到合约地址，我第一时间就联系了客服，虽然排队了1分钟，客服也很温暖的语气很快了解到我的情况，及时帮我反馈他们相关同事，及时查看链上是提现是失败的（应该是币安加了自动识别合约提现拦截功能），给我说资金资金安全的，一会儿刷新 $BNB 就会到账的！

提示大家虽然现在BSC链上meme很火，大家还是多注意提现和转错帐！","https://x.com/cz_binance/status/1903352867718828257","zh","Retweet","铭君 |mingjun.eth","MINGJUNBJ","394801","15","580","133","278","5","2025-03-22 00:47:40","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/GmoQ6r6boAAtBot.jpg
https://pbs.twimg.com/media/GmoRGrOaoAAuncj.jpg"
"1903347316016419028","Insane how much @TrustWallet has grown over the years.

I remember downloading it in 2021 for the $BNB memeseason, and it’s stuck with me ever since.

Now it has become one of the most widely used wallets with over:

• 200M+ downloads
• 2.5M monthly new users
• Captures 35% of market share with 100+ chain integrations

Right now, there is zero swap fees for ALL token pairs on BNB Smart Chain using Trust Wallet live until March 27.

With BSC flipping Solana in DEX volume lately and Trust Wallet still the OG for most BNB on-chain players, those numbers are only getting bigger from here imo","https://x.com/cz_binance/status/1903347316016419028","en","Retweet","Axel Bitblaze 🪓","Axel_bitblaze69","359562","44","636","126","162","7","2025-03-22 00:25:37","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GmoMS1DaEAAUr63.jpg"
"1903117489719881734","Be a creator, for our future generations.","https://x.com/cz_binance/status/1903117489719881734","en","Tweet","CZ 🔶 BNB","cz_binance","672534","121","2178","444","1522","78","2025-03-21 09:12:22","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1903109974546383130","If you want to create your own storybook for children, check out this new tutorial on the Giggle Creator platform from @GiggleAcademy 

It’s a truly fun and engaging experience! https://t.co/dB2MVtIKcA","https://x.com/cz_binance/status/1903109974546383130","en","Quoted","Yerasyl Amanbek","YerasylAmanbek","675266","110","348","91","111","12","2025-03-21 08:42:30","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","video","https://video.twimg.com/ext_tw_video/1903109291881459712/pu/vid/avc1/1262x720/7wn_IsX9h4ef_fJk.mp4?tag=12"
"1903021651161452788","#BNBChain Completes Pascal Hard Fork

🔸This fork introduced the EIP-7702 Smart Contract Wallet, enhancing EVM compatibility and developer support with:
- Gas fee abstraction
- Smart payment interface
- Batch transactions

🔸Upcoming Upgrades:

- Lorentz Upgrade (April 2025): Reduces block time to 1.5s for faster transactions.
- Maxwell Upgrade (June 2025): Further reduces block time to 0.75s for increased efficiency.

@BNBChain’s roadmap focuses on scalability and performance improvements. 🚀","https://x.com/cz_binance/status/1903021651161452788","en","Retweet","🔸BΞRIT🔸","Berit1p","259218","4","502","114","142","7","2025-03-21 02:51:32","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#BNBChain","","photo","https://pbs.twimg.com/media/GmjkGswbEAAeVGg.jpg"
"1903066559108579729","in 10 min","https://x.com/cz_binance/status/1903066559108579729","en","Tweet","CZ 🔶 BNB","cz_binance","537818","59","2011","297","984","15","2025-03-21 05:49:59","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1903022048495992918","🎙️ Join our community call later today to learn about BEP-520 &amp; 524 and listen to the roundtable discussion with ecosystem builders. 

Share your questions or feedback in the comments! ⤵️

⏰ 1PM UTC
📅 Today, March 21st
📍 https://t.co/oq5zfJtaWx / @BNBCHAIN https://t.co/47aQO3YPsV","https://x.com/cz_binance/status/1903022048495992918","en","Quoted","BNB Chain","BNBCHAIN","777105","18","352","155","254","15","2025-03-21 02:53:07","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://youtube.com/watch?v=GskCHUUWvd0&ab_channel=BNBChain%28Official%29","photo","https://pbs.twimg.com/media/GmjkcqJXIAEtBlR.jpg"
"1902992225119900091","Oi ~，BSC 链最近异常火热哇

自大表哥@cz_binance下场喊单$Mubarak以来，大量资金涌入。@BNBCHAIN 近期可以说是金狗频出，生态升温。

数据层面，BSC链上的DEX PancakeSwap 在过去24小时的交易费用超越Uniswap，跃居第一。

项目层面，除了 Meme 币热潮，目前BSC链已获融资、尚未发币且仍在运营的项目有201个，其中不乏被@yzilabs、Polychain等机构支持的明星项目。

🧵本文将盘点7个近期BSC链上交易最活跃的 meme 币，并介绍5个已获融资但尚未发币的生态项目，解析其叙事，供读者参考。","https://x.com/cz_binance/status/1902992225119900091","zh","Retweet","ChainCatcher","ChainCatcher_","357427","83","1014","290","448","69","2025-03-21 00:54:37","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/GmjJVesaEAIfe_l.jpg"
"1903001475204386934","Day 358，🤖为您介绍全自动「养老产品」：#BNB  

只需持有即可月月领福利，适合稳健型‘BNB养老怪’

🎬下面是本周Holder的体验实录： https://t.co/AIx34yZb65","https://x.com/cz_binance/status/1903001475204386934","zh","Retweet","币安Binance华语","binancezh","310125","22","577","107","309","11","2025-03-21 01:31:22","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#BNB","","video","https://video.twimg.com/ext_tw_video/1903000005344104448/pu/vid/avc1/720x960/XFM-098a_pX7WBhX.mp4?tag=12"
"1902900128564060301","🚀 JUST IN: BNB Chain has successfully completed the Pascal hardfork and unveiled its roadmap for upcoming enhancements. The Lorentz upgrade, scheduled for April 2025, aims to reduce block times to 1.5 seconds, enhancing transaction speed and network efficiency. Following that, the Maxwell upgrade in June 2025 plans to further accelerate block times to an impressive 0.75 seconds, positioning BNB Chain at the forefront of blockchain performance.  #BNBChain #Blockchain #CryptoNews","https://x.com/cz_binance/status/1902900128564060301","en","Retweet","Pushpendra Singh","pushpendrakum","234693","22","702","155","164","8","2025-03-20 18:48:39","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/Gmh1lEIa8AAu9S9.jpg"
"1902962854468153390","Hiring an intern. @GiggleAcademy is NOT in crypto. Apply only if you are passionate about education.","https://x.com/cz_binance/status/1902962854468153390","en","Tweet","CZ 🔶 BNB","cz_binance","479152","58","1501","174","730","22","2025-03-20 22:57:54","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1902959746979860895","HIRING Social Media &amp; Marketing Manager! 

Seeking a highly independent social media content creator (images &amp; videos) to fuel our mission of free global education. 

Apply below if you are interested👇
https://t.co/vXnaRo1wNR","https://x.com/cz_binance/status/1902959746979860895","en","Quoted","Giggle Academy","GiggleAcademy","496913","66","293","31","97","13","2025-03-20 22:45:33","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://www.giggleacademy.com/career","",""
"1902958222564069755","I see more stablecoin startups than alts. 😂","https://x.com/cz_binance/status/1902958222564069755","en","Tweet","CZ 🔶 BNB","cz_binance","723642","102","4187","582","1029","65","2025-03-20 22:39:30","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1902929553758306466","Stablecoins market cap just hit a record $230B.","https://x.com/cz_binance/status/1902929553758306466","en","Quoted","Immortal | Crypto Analyst","BitImmortal","685099","20","182","32","28","13","2025-03-20 20:45:34","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/GmiQWA3a0AAfw_x.jpg"
"1902913959734415423","⚠️最近 BSC 热度高大家使用币安钱包也比较频繁，骗子又开始频繁活动了——

最近收到很多类似的朋友问我：

他们在自己的 Binance Wallet  里面会收到一些莫名其妙的代币，看起来比较值钱，但是需要获取你的授权！

这个时候要万分注意了：

天上不会掉馅饼，你莫名其妙多一笔看起来很多钱的代币，又不是你自己交互或者购买的，那么就可能是骗局等着你。

这里要么是只能买不能卖的貔貅盘，要么是要收取很高的Gas费，但是给了Gas费无法成交的！

虽然是老骗局，还是提醒一下！

@BinanceWallet @heyibinance 这类骗局有没有可能做一些提示或者屏蔽！

大家时刻注意风险。","https://x.com/cz_binance/status/1902913959734415423","zh","Retweet","BITWU.ETH","BTW0205","288936","26","401","98","169","16","2025-03-20 19:43:37","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GmiCKI7bAAA5sbR.jpg"
"1902596155189371150","Did someone miss the hidden benefit? 0 GAS fee for #stablecoin remittance on @BNBCHAIN - 🎁 for all the remittance users on @TrustWallet - try before it expires!","https://x.com/cz_binance/status/1902596155189371150","en","Retweet","Eowync.eth","EowynChen","318378","13","421","82","96","4","2025-03-19 22:40:46","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#stablecoin","","",""
"1902717668408651819","Been using @TrustWallet since ages - an OG mobile wallet with a super-simple dApp browser and effortless token swaps. Quietly dominating with nearly 200M downloads, beating Phantom and MetaMask by over 35% this month alone.

P.S. They’re running 0% fees all token pairs on BNB Smart Chain for an entire month. Love seeing crypto become simpler and cheaper","https://x.com/cz_binance/status/1902717668408651819","en","Retweet","IBCIG","ibcig","279907","19","469","75","112","2","2025-03-20 06:43:37","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GmfPobsboAAsvl3.jpg"
"1902791472757313953","Free speech is priceless.","https://x.com/cz_binance/status/1902791472757313953","en","Tweet","CZ 🔶 BNB","cz_binance","860270","129","11462","965","1123","65","2025-03-20 11:36:53","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1902377808606687570","JUST IN: X (Twitter) is back to a $44 billion valuation. https://t.co/dk4QSNR9Fd","https://x.com/cz_binance/status/1902377808606687570","en","Quoted","Watcher.Guru","WatcherGuru","1908515","383","22978","1700","1099","268","2025-03-19 08:13:08","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GmaaiHna8AERJrR.jpg
https://pbs.twimg.com/media/GmaaiG7XMAAynJ1.jpg"
"1902784177306734674","This is awesome! 

1. @GiggleAcademy is distributed by ""partners""
2. I learned about this just now, on X. 

No contracts, no discussions. Just a common mission: free education!","https://x.com/cz_binance/status/1902784177306734674","en","Tweet","CZ 🔶 BNB","cz_binance","528395","74","1706","387","496","94","2025-03-20 11:07:54","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1902442450129457178","🌍 AirNodes + @giggleacademy = A Future of Possibilities

In Mombasa, Kenya, a community-built learning center is giving children - who wouldn’t otherwise have access to traditional schooling - a place to learn, grow, and build a brighter future.

With World Mobile AirNodes, tablets, and Giggle Academy, they now have access to the internet and digital education. And, by hosting an AirNode, the school earns revenue, helping sustain its mission.

🎥 Watch how our DePIN sharing economy empowers communities:","https://x.com/cz_binance/status/1902442450129457178","en","Quoted","World Mobile","WorldMobileTeam","531134","33","587","157","50","43","2025-03-19 12:30:00","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","video","https://video.twimg.com/ext_tw_video/1902405396058320896/pu/vid/avc1/1280x720/OO_z-IGg9AiNJ1Ev.mp4?tag=12"
"1902772815763476703","👏","https://x.com/cz_binance/status/1902772815763476703","art","Tweet","CZ 🔶 BNB","cz_binance","436663","79","3420","454","529","16","2025-03-20 10:22:45","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1902755602579034310","🔥 Trump at the Digital Assets Summit.

-&gt; 🇺🇸 US No more war on crypto.
-&gt; The U.S. will build a Strategic Bitcoin Reserve to maximize value, NOT sell at a loss.

The goal? Make America the global Bitcoin superpower https://t.co/lodpHGYcNt","https://x.com/cz_binance/status/1902755602579034310","en","Quoted","Kashif Raza","simplykashif","488687","50","1137","258","115","47","2025-03-20 09:14:21","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","video","https://video.twimg.com/ext_tw_video/1902755337901572096/pu/vid/avc1/886x482/ltoWVyB4xus-k5Mv.mp4?tag=12"
"1902767646460051559","It's been a year since launching @GiggleAcademy. For most of the year, I was ""distracted"" by court hearing prep, then ""no internet"" for 4 months, etc.

Today, we have 7700 kids learning using the app. Larger than a small university. Will continue to build.","https://x.com/cz_binance/status/1902767646460051559","en","Tweet","CZ 🔶 BNB","cz_binance","799426","63","2060","192","559","29","2025-03-20 10:02:13","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1769877743607448029","My next project. @GiggleAcademy (No logo yet)

Free basic (grade 1-12 ish) education, for all.
No revenue.
Gamified.
Adaptive.

Read the Concept Paper at https://t.co/knqmZF0sQ8

We are HIRING. Small team, work directly with CZ.","https://x.com/cz_binance/status/1769877743607448029","en","Quoted","CZ 🔶 BNB","cz_binance","4812585","2787","32621","5800","8359","898","2024-03-18 17:05:11","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","http://www.giggleacademy.com","",""
